Документ_x,Наименование ГО_x,Наименование ГП_x,Наименование страны отправления_x,Наименование станции отправления_x,Станция отправления_x,Наименование страны назначения_x,Наименование станции назначения_x,Станция назначения_x,Номер вагона,Общий вес по документу (кг)_x,Вес на вагон (кг)_x,Код груза_x,Наименование груза_x,Код грузополучателя,Дата прибытия,Взыскано по прибытию (последние 2 знака тиыны),Документ_y,Наименование ГО_y,Наименование ГП_y,Наименование страны отправления_y,Наименование станции отправления_y,Станция отправления_y,Наименование страны назначения_y,Наименование станции назначения_y,Станция назначения_y,Общий вес по документу (кг)_y,Вес на вагон (кг)_y,Код груза_y,Наименование груза_y,Код грузоотправителя,Дата отправления,Взыскано при отправления  (последние 2 знака тиыны)
36864093,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58531724,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-22,9354200,20171117,"ТОО ""АГРО НАН ЭКСПОРТ""",OOO «MILL MAX GROUP»,КАЗАХСТАН        ,КЕНСКАЯ         ,680903.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,66700.0,66700.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-05 18:29:00,33549500
36864123,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58532870,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-22,9354200,20149113,"ТОО ""PATSHA AGRO""","ООО ""MILL MAX GROUP"", Республика Узбекистан, город Ташкент, улица Нилуфар, дом 85, ОКПО 26121089",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,69900.0,69900.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-27 18:23:00,34959000
36864615,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95866745,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-23,9354200,20159372,"ТОО ""АГРО НАН ЭКСПОРТ""",«STRONG-STEP TRADE» MCHJ,КАЗАХСТАН        ,ДЕРЖАВИНСКАЯ    ,681003.0,УЗБЕКИСТАН       ,АКАЛТЫН         ,724904.0,68950.0,68950.0,11005.0,ПШЕНИЦА,56609825.0,2024-11-29 22:32:00,33547700
36864642,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95008884,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-23,9354200,20136220,"ТОО ""PATSHA AGRO""","ООО ""MILL MAX GROUP"", Республика Узбекистан, город Ташкент, улица Нилуфар, дом 85, ОКПО 26121089",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,70300.0,70300.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-21 15:21:00,35404100
36868730,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95572129,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20154739,"ТОО ""САРЫБЕЛ АГРО""","ООО «Фарохам» Республика Таджикистан,Согдийская область Б*Гафуровский район улица   Ленина",КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-28 20:22:00,25045300
36868730,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95572129,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20191788,"ТОО ""САРЫБЕЛ АГРО""","ООО «Фарохам» Республика Таджикистан,Согдийская область Б*Гафуровский район улица   Ленина",КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-14 12:40:00,26137700
36874563,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95781530,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20097500,"ТОО ""GROSS OST TIME LTD""","ООО ""ADMIRAL GROUP""",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-05 19:04:00,27882000
36874455,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,58513235,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20097032,"ТОО ""GROSS OST TIME LTD""","ООО ""ADMIRAL GROUP""",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,68900.0,68900.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-05 19:04:00,27882000
36874439,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95063921,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20097015,"ТОО ""GROSS OST TIME LTD""","ООО ""ADMIRAL GROUP""",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,68700.0,68700.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-05 19:05:00,27882000
36874439,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95063921,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20193378,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-16 11:52:00,26137700
36874421,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,58536822,65450.0,65450.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20101500,"ТОО ""GROSS OST TIME LTD""","ООО ""SM DRIVER""",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,64000.0,64000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-08 18:26:00,27882000
36874421,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,58536822,65450.0,65450.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20169703,"ТОО ""FARM FACTORY""","ООО «PACK AND FOOD INDUSTRY» Адрес* Республика Узбекистан, Ташкентская область , Зангиатинский р-он, ул* Мустахкам Оила ,  дом 45А",КАЗАХСТАН        ,ЖАНА-ЕСИЛЬ      ,685707.0,УЗБЕКИСТАН       ,УРТААУЛ         ,723808.0,65850.0,65850.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-05 19:30:00,33554600
36874409,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95573317,69400.0,69400.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20101499,"ТОО ""GROSS OST TIME LTD""","ООО ""SM DRIVER""",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-08 18:23:00,27882000
36874409,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95573317,69400.0,69400.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20160339,"ТОО ""BAKHTAR AGRO KZ""","ООО ""Babur Turan"" , Республика Узбекистан,г*Ташкент,Чиланзорский район,ул*Чорбога,3",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,РАХИМОВА        ,723704.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-30 10:49:00,27882000
36874409,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95573317,69400.0,69400.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20207923,"ТОО ""ТАДЖИКСКАЯ МУКОМОЛЬНАЯ КОМПАНИЯ""",ООО АНКО ИНВЕСТ,КАЗАХСТАН        ,КЗЫЛ-ТУ         ,688604.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 20:40:00,34999800
36874403,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,53226056,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-10-28,30826600,20101495,"ТОО ""GROSS OST TIME LTD""","ООО ""SM DRIVER""",КАЗАХСТАН        ,ДЖАЛТЫР         ,691109.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-08 18:21:00,27882000
36877549.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95676425,67711.0,67711.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-25,12696300,20120586,"ТОО ""АГРО НАН ЭКСПОРТ""",OOO MILL MAX GROUP,КАЗАХСТАН        ,АТБАСАР         ,691503.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,70000.0,70000.0,11005.0,ПШЕНИЦА,56609825.0,2024-11-15 18:54:00,29300400
36877710.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95673802,67700.0,67700.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-25,12696300,20185770,"ТОО ""EAST AGRO COMPANY""",ОсОО «Москва»,КАЗАХСТАН        ,АЛТАЙ           ,714601.0,КЫРГЫЗСТАН       ,БЕЛОВОДСКАЯ     ,716109.0,68700.0,68700.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-13 18:06:00,31915638
36877618.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95007530,69200.0,69200.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-25,12696300,20120679,"ТОО ""АГРО НАН ЭКСПОРТ""",OOO MILL MAX GROUP,КАЗАХСТАН        ,АТБАСАР         ,691503.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,70000.0,70000.0,11005.0,ПШЕНИЦА,56609825.0,2024-11-15 19:28:00,29300400
36883162.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95028254,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-25,9354200,20120737,"ТОО ""АГРО НАН ЭКСПОРТ""",OOO MILL MAX GROUP,КАЗАХСТАН        ,АТБАСАР         ,691503.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,68600.0,68600.0,11005.0,ПШЕНИЦА,56609825.0,2024-11-15 19:19:00,29300400
36883162.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95028254,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-25,9354200,20171047,"ТОО ""АГРО НАН ЭКСПОРТ""",OOO «MILL MAX GROUP»,КАЗАХСТАН        ,КЕНСКАЯ         ,680903.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,64250.0,64250.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-05 18:34:00,33549500
36883128.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95442679,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-30,9354200,20204770,"ТОО ""EAST AGRO COMPANY""","АО ""Навоийдонмахсулотлари""",КАЗАХСТАН        ,КОСТАНАЙ        ,684001.0,УЗБЕКИСТАН       ,ТИНЧЛИК         ,731407.0,69700.0,69700.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-19 23:33:00,36294700
36899230.0,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95868212,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-30,9354200,20184947,"АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""",Агентство по государственным материальным резервам при Правительстве Республики Таджикистан,КАЗАХСТАН        ,КАЗАНБАСЫ       ,682805.0,ТАДЖИКИСТАН      ,РЕГАР           ,745807.0,67900.0,67900.0,11005.0,ПШЕНИЦА,30567773.0,2024-12-13 22:59:00,34821300
36846349,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРГИЛЛ""","АО ""Евразиан Фудс Корпорэйшн""",РОССИЯ           ,ЕФРЕМОВ         ,225300.0,КАЗАХСТАН        ,АЛМАТЫ 1        ,700007.0,29114154,61957.0,61957.0,556208.0,МАСЛО_ПОДСОЛНЕЧНОЕ,333397.0,2024-11-02,29716100,20125964,"ТОО ""ВОСТОКСЕЛЬХОЗПРОДУКТ""",Предприятие «Рухубелент» Центрального аппарата управления союза потребительских обществ,КАЗАХСТАН        ,ПРЕДГОРНАЯ      ,712606.0,ТУРКМЕНИСТАН     ,АШГАБАТ         ,752800.0,57898.0,57898.0,556208.0,МАСЛО_ПОДСОЛНЕЧНОЕ,39174271.0,2024-11-18 15:53:00,45138764
36867835,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95675658,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154896,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 18:02:00,25045300
36867859,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95558680,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154892,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 18:05:00,25045300
36867865,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95005310,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154889,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 18:08:00,25045300
36868073,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,58552860,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154874,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 16:29:00,25045300
36868083,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95511226,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154872,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 14:53:00,25045300
36867873,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95247888,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154887,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 16:23:00,25045300
36868087,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95481743,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154866,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 14:52:00,25045300
36867991,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95430948,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154885,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 16:26:00,25045300
36868012,"ТОО ""CANTARELL"" (""КАНТАРЕЛЛ"")","ТОО ""ЮЖКАЗ-АЗИЯ ИМПЭКС""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95674909,70000.0,70000.0,11005.0,ПШЕНИЦА,51707994.0,2024-11-02,27664600,20154860,"ТОО ""САРЫБЕЛ АГРО""",ООО «Хубчамъ Инвест» Республика Таджикистан Согдийская область Бободжон Гафуровский район Улица Лохути 74 А,КАЗАХСТАН        ,САРЫБЕЛ         ,673609.0,ТАДЖИКИСТАН      ,ЛЕНИНАБАД       ,747802.0,69000.0,69000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-29 20:56:00,25045300
36898080,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,53233417,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-11-02,30826600,20174104,"ТОО ""EAST AGRO COMPANY""",ОсОО «Москва»,КАЗАХСТАН        ,АЛТАЙ           ,714601.0,КЫРГЫЗСТАН       ,БЕЛОВОДСКАЯ     ,716109.0,68550.0,68550.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-07 17:11:00,31915638
36898104,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95509238,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-11-02,30826600,20174199,"АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","Агентство по государственным материальным резервам при Правительстве Республики Таджикистан*   Республика  Таджикистан , г* Душанбе , ул* Хусейнзода 14*",КАЗАХСТАН        ,ПЕРВ. ЦЕЛИН.    ,686505.0,ТАДЖИКИСТАН      ,КУРГАН-ТЮБЕ     ,746405.0,69000.0,69000.0,11005.0,ПШЕНИЦА,30567773.0,2024-12-12 02:52:00,35019900
36898128,ТОО СЕВЕРНОЕ ЗЕРНО,"ТОО ""GRAIN HOUSE 555""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ШЫМКЕНТ         ,698606.0,95676359,70000.0,70000.0,11005.0,ПШЕНИЦА,41057584.0,2024-11-02,30826600,20139031,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ASTANA GRAIN""","OOO «ADMIRAL GROUP» Республика Узбекистан Ферганская обл*, Учкупринский р-н*, СЭЗ Коканд",КАЗАХСТАН        ,КЕНСКАЯ         ,680903.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,69000.0,69000.0,11005.0,ПШЕНИЦА,57072249.0,2024-11-22 14:43:00,33549500
